method,trial_seed,latency_scale,disturbance_scale,success,tracking_rmse,tail_tracking_rmse,final_error,boundary_discontinuity,p95_boundary_discontinuity,handoff_staleness,context_age_ms,rms_jerk,idle_fraction,deadline_miss_steps,simulated_first_action_latency_ms,configured_first_action_latency_ms,emitted_chunks,decoder_launches,decoder_sequential_passes,decoder_slot_updates,causal_pair_interactions
streaming_no_causal,1857789831,2.0,1.0,0.0,0.5097872994030874,0.22480702382646361,0.13814056102490038,0.3472805477310376,0.7351446326293568,0.0503997492217133,56.896551724137936,14.016607186720943,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,1857789831,2.0,1.0,1.0,0.5067459949663468,0.1532581716710739,0.11860208895827168,0.04204717868662157,0.11796845959074999,0.0020524988406698088,56.896551724137936,12.79618278656503,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,1857789831,2.0,1.0,1.0,0.5040560998221553,0.15803345852481868,0.11779570779883174,0.2507801856115793,0.46069950728454706,0.04134453181278147,250.0,13.236673207143037,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,1171260827,2.0,1.0,0.0,0.5146191163641753,0.30814640289544776,0.08123882647769615,0.5923035070857255,1.2465172958787636,0.30243623114436796,250.0,15.25986531827051,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,1171260827,2.0,1.0,0.0,0.4610947931998626,0.2594519133180011,0.0891899027406385,0.3619429784637561,0.6454955679983718,0.11454970212242978,100.0,13.623660804368027,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,1171260827,2.0,1.0,0.0,0.5205458470456936,0.26393608797811313,0.2503619841914123,0.3325509482188265,0.525193289200834,0.06237789582022207,56.896551724137936,13.710774750165317,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,1171260827,2.0,1.0,0.0,0.5470777009602434,0.25373087667709116,0.09664302015259581,0.05248662881885665,0.0980518776512905,0.0020541728235954765,56.896551724137936,12.669455219736758,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,1171260827,2.0,1.0,0.0,0.5374035138639751,0.2585688743941232,0.08424399665855664,0.2982802262697815,0.8261991314329701,0.05372631014542788,250.0,13.466321254667392,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,224592127,2.0,1.0,1.0,0.5207665581344201,0.1715024529148591,0.21787141184788472,0.45967122445347,1.0878502375392907,0.24020551839073256,250.0,14.419999951972493,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,224592127,2.0,1.0,1.0,0.4701833575467222,0.11675251962491136,0.1572491695964247,0.3194255664612788,0.6664426173598507,0.09365709364442204,100.0,12.700171434897372,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,224592127,2.0,1.0,1.0,0.549854624640178,0.09183385241354411,0.19101165785491117,0.3169367391195679,0.5145331568851681,0.050244875014114926,56.896551724137936,13.58015661509915,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,224592127,2.0,1.0,1.0,0.5661182976696385,0.1263427829557494,0.14082970924407062,0.04655021569258679,0.10867769392786676,0.0017672281782453376,56.896551724137936,12.612986220212726,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,224592127,2.0,1.0,1.0,0.5513388740447003,0.12519029167529486,0.14785098920966522,0.2680284225446571,0.7478745037359439,0.04437301752086475,250.0,13.313014491897285,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,206764510,2.0,1.0,0.0,0.531972344303973,0.24985798552755956,0.25364849335422546,0.799613303376722,1.5228120528385352,0.2669209397201453,250.0,16.884073852373884,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,206764510,2.0,1.0,1.0,0.4554378197082775,0.19323414887608667,0.19915809760740735,0.3625027869220403,0.8095104192175843,0.10278083390155626,100.0,13.096201291746246,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,206764510,2.0,1.0,1.0,0.504135280841845,0.18220459038211514,0.13508455343952064,0.3295239309743526,0.5449611670409672,0.053908478863719134,56.896551724137936,13.772187212844353,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,206764510,2.0,1.0,1.0,0.5227920490014943,0.1850801733403924,0.24514562706550685,0.04894779655020426,0.14633835145302715,0.0020485817803072726,56.896551724137936,12.71105921333579,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,206764510,2.0,1.0,1.0,0.5130225194792017,0.18731721430373033,0.24158599274933126,0.2872342373944003,0.7536062084214744,0.04706069373639666,250.0,13.482245358257224,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,2519473054,2.0,1.0,0.0,0.5247903731892593,0.2718093020753217,0.15525013180010536,0.7299659946103847,2.0867819928823543,0.2510401794618826,250.0,17.14551867501128,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,2519473054,2.0,1.0,0.0,0.4461357247062339,0.25396329045137206,0.09697353989218474,0.3807295102517894,0.9213746927139723,0.08850952568699193,100.0,14.189339643445187,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,2519473054,2.0,1.0,0.0,0.4739939105407942,0.21606481901319396,0.213001002766974,0.36154323585804055,0.7388220848233137,0.04877285629006401,56.896551724137936,14.022737999267948,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,2519473054,2.0,1.0,0.0,0.48712234116111636,0.2674114335154943,0.15251203698492832,0.056231024348200244,0.1568238265123879,0.002004710511774875,56.896551724137936,12.883013686396062,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,2519473054,2.0,1.0,0.0,0.4858527951028078,0.26844113254387575,0.1408837055276158,0.3437593055648697,0.8648602253208296,0.035469655912610476,250.0,13.766744325478765,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,1813935488,2.0,1.0,0.0,0.5163264194119342,0.2447040851880883,0.08103801881674906,0.6717527342827622,1.955889236622081,0.25225155630398993,250.0,16.683080340593293,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,1813935488,2.0,1.0,0.0,0.4506222003922097,0.2525126695211237,0.08351613996342419,0.37848108009238624,0.9040970854690331,0.08907745228669096,100.0,13.47013631290329,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,1813935488,2.0,1.0,0.0,0.47307294585692755,0.2016034437155335,0.2219158343843815,0.31770060491886404,0.7639298892815446,0.049426741818584086,56.896551724137936,13.838537515854577,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,1813935488,2.0,1.0,0.0,0.4885920178945592,0.24337208352802372,0.1226447378200531,0.04941401585806098,0.15368167475848082,0.0018671465660670412,56.896551724137936,12.861036461189764,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,1813935488,2.0,1.0,0.0,0.4855779660892436,0.23952788308134426,0.1059871825191196,0.2960990780058317,0.7798216522802749,0.03651244587180876,250.0,13.526291181040072,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,96901210,2.0,1.0,0.0,0.5118056461123688,0.21119314717640547,0.07800679010812205,0.5900279078610046,1.4814725495647483,0.30001101533783614,250.0,15.523936421522812,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,96901210,2.0,1.0,1.0,0.4534352614625414,0.17637920316797873,0.12672449330696717,0.33437904035511795,0.7405493595605521,0.11270936071480109,100.0,12.982937846017933,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,96901210,2.0,1.0,0.0,0.502007464323334,0.30993108797669855,0.06962153190931361,0.3030330408997099,0.5056207915145006,0.05955970294491995,56.896551724137936,13.67914647363981,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,96901210,2.0,1.0,1.0,0.5219915077113256,0.14503416598608293,0.13265766939507062,0.04802697493379891,0.085882599856009,0.0020447961540292813,56.896551724137936,12.746171654666572,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,96901210,2.0,1.0,1.0,0.5137143745467851,0.1491476748960536,0.13725668304364586,0.21625393869495452,0.5082519488415914,0.052123551533839095,250.0,13.12422893452004,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,1161501258,2.0,1.0,0.0,0.49918918252715416,0.22527082478411445,0.09371630943489831,0.46007204227668164,1.2664759388414557,0.27654271934664515,250.0,14.632240328743505,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,1161501258,2.0,1.0,0.0,0.46202575224696735,0.21658115341256867,0.15848241726948892,0.3672854432158733,0.8327532704196857,0.10719264915515216,100.0,13.45769672265599,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,1161501258,2.0,1.0,0.0,0.5166738865542899,0.2100202854099038,0.10261926243916863,0.25794108155106504,0.44523549526958867,0.057534751670866476,56.896551724137936,13.407952813515076,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,1161501258,2.0,1.0,0.0,0.5445129958546565,0.2224992105243572,0.1445428877025967,0.04655576690711593,0.10867770678353716,0.001837791613262824,56.896551724137936,12.659121815436807,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,1161501258,2.0,1.0,0.0,0.534121797039272,0.22257096755252442,0.13469029800331878,0.23631685152494136,0.4433414998386741,0.05146296824676173,250.0,13.103048570548676,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,3694167873,2.0,1.0,1.0,0.5272466879069134,0.09681046031189805,0.0967797132178585,0.6535813811545975,1.701088484588613,0.29346802579603726,250.0,16.493359729364983,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,3694167873,2.0,1.0,1.0,0.4561271366904879,0.1744915094554785,0.06461630865963383,0.3447831997733605,0.7433298197863977,0.10449365046781027,100.0,13.385228351678784,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,3694167873,2.0,1.0,1.0,0.4940123758588142,0.19928932034230878,0.27661551895851844,0.29036378645853816,0.7124903051750978,0.05679278840605348,56.896551724137936,13.775037678856465,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,3694167873,2.0,1.0,1.0,0.5041191727490506,0.19002523656440903,0.038173872729494775,0.04604348762979986,0.10513508795951297,0.0022526562357353366,56.896551724137936,12.779665948328267,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,3694167873,2.0,1.0,1.0,0.503481631517365,0.19196117030996387,0.03360549416268452,0.2755559609188514,0.5589926072982107,0.0469441213236697,250.0,13.33668448157186,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,649378640,2.0,1.0,0.0,0.5018951453658936,0.21417215556090718,0.31330083231518846,0.7809743377529532,1.9758200474734053,0.23263963937212767,250.0,17.41684488830117,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,649378640,2.0,1.0,1.0,0.4279141672899756,0.1936268467787232,0.2180137627455341,0.3523793196760487,0.6905698694585193,0.07569732443739374,100.0,12.638089779235267,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,649378640,2.0,1.0,0.0,0.45726661511397093,0.22992271388418323,0.3021729259216528,0.3184550356104768,0.6270678111441607,0.04192267155208735,56.896551724137936,13.796001162705698,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,649378640,2.0,1.0,0.0,0.45419292987698057,0.20753181986714808,0.21908831278412547,0.05035737744983675,0.13045826784111483,0.0016382530290222812,56.896551724137936,12.844114497983604,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,649378640,2.0,1.0,0.0,0.4533251115202645,0.2084241584498275,0.22944609154473453,0.29323094007314776,0.6901163342206225,0.031393182162255645,250.0,13.561589651318302,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,147161278,2.0,1.0,1.0,0.567769699297477,0.16670050595350994,0.24532101535508002,0.7157110316183859,1.9132263665695708,0.2928686537067529,250.0,16.94832707648507,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,147161278,2.0,1.0,1.0,0.468893929804096,0.1629164073604198,0.15622989545379568,0.36774082661169244,0.8475552230267518,0.10269014555243197,100.0,14.251326830520487,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,147161278,2.0,1.0,0.0,0.5124139059704045,0.22101345291421823,0.3040432350555037,0.3513870340696924,0.897472527191484,0.054513547164527866,56.896551724137936,14.08545308392714,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,147161278,2.0,1.0,0.0,0.5108532217648192,0.2081150870227516,0.17504111814440998,0.05147488940909644,0.11056850517301818,0.00209978448216394,56.896551724137936,12.805748884000344,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,147161278,2.0,1.0,0.0,0.5095142550887942,0.20940740164469238,0.18319834032296015,0.28520455454859445,0.5729044857590072,0.04552702566467169,250.0,13.425831886454274,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,4246924369,2.0,1.0,1.0,0.5109299425890464,0.12505416745506356,0.12443552752276334,0.5249277833886955,1.4389412591498718,0.25958678849162997,250.0,15.27962260023426,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,4246924369,2.0,1.0,1.0,0.46024218008635875,0.11248660078705254,0.11150172704139107,0.32935420326267645,0.6533377046593081,0.09586751503570541,100.0,13.056841635568867,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,4246924369,2.0,1.0,0.0,0.5260749667736009,0.21425959137372677,0.12204610766115757,0.30510253242583735,0.585419660778323,0.05143838789624118,56.896551724137936,13.58508951676589,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,4246924369,2.0,1.0,1.0,0.5385612684243911,0.10238007242796739,0.14196020746999924,0.054457738159446704,0.12271543827238941,0.0019532055557338023,56.896551724137936,12.674652221616155,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,4246924369,2.0,1.0,1.0,0.531908556640613,0.10316346404018271,0.14126360784775643,0.2820720687223165,0.7148991399920549,0.047177865227926705,250.0,13.456573624189547,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,520612999,2.0,1.0,0.0,0.5256380316093151,0.2724378396441318,0.2622390738723819,0.7298541625748224,1.5312323183269139,0.32037188733198774,250.0,16.549897502155325,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,520612999,2.0,1.0,0.0,0.4586052482108229,0.2242389624761917,0.20302085245666807,0.379273420244006,0.6213505544102449,0.11923466826066621,100.0,13.39066832614887,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,520612999,2.0,1.0,0.0,0.5024048189844463,0.31461614853266734,0.37034719564679314,0.29967301390374573,0.5955414492905832,0.06391598510510324,56.896551724137936,13.588147723339263,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,520612999,2.0,1.0,0.0,0.5329990403547941,0.2533074513619771,0.16764171005297795,0.05792991825356287,0.12234470543209662,0.002309380254287931,56.896551724137936,12.736536476025535,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,520612999,2.0,1.0,0.0,0.528432834929518,0.2548090004455658,0.18154625099407973,0.3192980951335398,0.921213542823514,0.05678365956291582,250.0,13.686730207683146,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,3191594680,2.0,1.0,0.0,0.5257207629691528,0.3068459947775092,0.2327420075964003,0.6582795924558079,1.5210521438780897,0.3220289121895587,250.0,15.912892007421181,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,3191594680,2.0,1.0,0.0,0.4595527545173877,0.23149178095601217,0.2240009377534971,0.3199675026276927,0.6798357258169866,0.1186286335840831,100.0,13.085817379201092,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,3191594680,2.0,1.0,0.0,0.5144187459906486,0.328877579898074,0.1546990059392063,0.32605810125829154,0.6138242387184658,0.06260406006632147,56.896551724137936,13.79927755639653,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,3191594680,2.0,1.0,1.0,0.5288299182797145,0.19142510530968881,0.2232306300323269,0.049378681676097026,0.11028407099233653,0.002244850412820223,56.896551724137936,12.742215077131991,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,3191594680,2.0,1.0,0.0,0.5233041057949491,0.2082337302376545,0.22643985672654288,0.27019849504122767,0.6074994946125953,0.05688974174447075,250.0,13.31526383707366,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,1844950797,2.0,1.0,0.0,0.5320819752455503,0.2171074015210086,0.14781287395585832,0.7337114531303294,1.859365509886407,0.27511133910034696,250.0,17.04373803525505,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,1844950797,2.0,1.0,0.0,0.4529402404733343,0.24367503151200676,0.08627666233469729,0.3339523347902211,0.7287825744059604,0.09641943644984025,100.0,13.486212864704555,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,1844950797,2.0,1.0,0.0,0.48253537645249883,0.19195846884534673,0.3296726744404719,0.35093117851756767,0.811754059534271,0.05243334390828964,56.896551724137936,13.987217420968035,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,1844950797,2.0,1.0,0.0,0.4934823760592925,0.2813709037719852,0.09497062352549097,0.052321810192916665,0.12003696163287995,0.002037405066514274,56.896551724137936,12.834916228341571,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,1844950797,2.0,1.0,0.0,0.4924903207131536,0.2806788789337449,0.10449094025293888,0.31542525532646787,0.60284139338224,0.04067035573075886,250.0,13.474693480448828,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,3953382934,2.0,1.0,1.0,0.542044541235658,0.13860393088855538,0.12996529823738737,0.5931899511303933,1.6274156030163838,0.24572445409223737,250.0,16.106879267729582,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,3953382934,2.0,1.0,1.0,0.47506521323316236,0.15257295475234728,0.13826356280496988,0.35075028461507896,0.6867488222537703,0.09056917949140897,100.0,12.950662014496732,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
