scenario_id,seed,method,shift_level,mirrored,corruption,horizon,success,assisted_completion,progress,tracking_rmse,tracking_progress,interventions,disturbance_events,recoveries,recovery_rate,wrong_contacts,smoothness,command_jerk,steps,final_target_distance
s2_m1_c00_h09_t02,2961729,full_demo_attention,2,1,0.000000,9,0,0,0.111111,1.032387,0.105799,2,0,0,0.000000,4,0.020967,0.027115,250,1.060395
s2_m1_c00_h09_t02,2961729,latent_intent,2,1,0.000000,9,1,1,1.000000,0.881219,0.430335,0,2,2,1.000000,7,0.036933,0.040895,125,0.000000
s2_m1_c00_h09_t03,2969648,language_prior,2,1,0.000000,9,0,0,0.222222,1.587875,0.166888,2,0,0,0.000000,9,0.027520,0.037893,250,1.648304
s2_m1_c00_h09_t03,2969648,nearest_demo_replay,2,1,0.000000,9,0,0,0.000000,11.229244,0.000000,2,0,0,0.000000,0,0.014928,0.021825,250,21.968063
s2_m1_c00_h09_t03,2969648,phase_retrieval,2,1,0.000000,9,0,0,0.111111,0.930370,0.101815,2,0,0,0.000000,5,0.024479,0.033604,250,0.851568
s2_m1_c00_h09_t03,2969648,full_demo_attention,2,1,0.000000,9,0,0,0.000000,1.740221,0.000000,2,0,0,0.000000,4,0.022382,0.030506,250,1.903551
s2_m1_c00_h09_t03,2969648,latent_intent,2,1,0.000000,9,1,1,1.000000,1.073282,0.430746,0,2,2,1.000000,9,0.034744,0.038635,145,0.000000
s2_m1_c00_h09_t04,2977567,language_prior,2,1,0.000000,9,0,0,0.444444,0.861664,0.362992,2,1,1,1.000000,9,0.030998,0.039866,250,0.806257
s2_m1_c00_h09_t04,2977567,nearest_demo_replay,2,1,0.000000,9,0,0,0.111111,11.126018,0.096946,2,0,0,0.000000,0,0.014414,0.019384,250,21.930336
s2_m1_c00_h09_t04,2977567,phase_retrieval,2,1,0.000000,9,0,0,0.000000,0.654287,0.000000,2,0,0,0.000000,3,0.021577,0.031609,250,0.506366
s2_m1_c00_h09_t04,2977567,full_demo_attention,2,1,0.000000,9,0,0,0.111111,1.380972,0.096060,2,0,0,0.000000,2,0.023247,0.031386,250,1.422343
s2_m1_c00_h09_t04,2977567,latent_intent,2,1,0.000000,9,1,1,1.000000,0.839954,0.411825,0,2,2,1.000000,6,0.041175,0.045630,108,0.000000
s2_m1_c00_h09_t05,2985486,language_prior,2,1,0.000000,9,0,0,0.333333,1.042263,0.270474,2,1,0,0.000000,9,0.028146,0.038934,250,0.979954
s2_m1_c00_h09_t05,2985486,nearest_demo_replay,2,1,0.000000,9,0,0,0.000000,11.237073,0.000000,2,0,0,0.000000,0,0.014626,0.021306,250,22.093416
s2_m1_c00_h09_t05,2985486,phase_retrieval,2,1,0.000000,9,0,0,0.111111,1.320791,0.102700,2,0,0,0.000000,4,0.032723,0.049347,250,1.430445
s2_m1_c00_h09_t05,2985486,full_demo_attention,2,1,0.000000,9,0,0,0.000000,1.256822,0.000000,2,0,0,0.000000,2,0.023219,0.027582,250,1.321293
s2_m1_c00_h09_t05,2985486,latent_intent,2,1,0.000000,9,1,1,1.000000,1.054591,0.434988,0,2,2,1.000000,8,0.036178,0.041028,140,0.000000
s2_m1_c00_h12_t00,2993405,language_prior,2,1,0.000000,12,0,0,0.500000,1.112543,0.411765,2,1,1,1.000000,10,0.025952,0.036406,322,1.148511
s2_m1_c00_h12_t00,2993405,nearest_demo_replay,2,1,0.000000,12,0,0,0.000000,15.960995,0.000000,2,0,0,0.000000,0,0.002500,0.001796,322,30.418120
s2_m1_c00_h12_t00,2993405,phase_retrieval,2,1,0.000000,12,0,0,0.083333,1.917271,0.081785,2,0,0,0.000000,3,0.024651,0.035810,322,2.085456
s2_m1_c00_h12_t00,2993405,full_demo_attention,2,1,0.000000,12,0,0,0.000000,1.132081,0.000000,2,0,0,0.000000,1,0.020894,0.024619,322,1.143459
s2_m1_c00_h12_t00,2993405,latent_intent,2,1,0.000000,12,1,1,1.000000,1.032516,0.467619,0,2,2,1.000000,9,0.036365,0.041711,174,0.000000
s2_m1_c00_h12_t01,3001324,language_prior,2,1,0.000000,12,0,0,0.500000,0.928656,0.447110,2,1,1,1.000000,9,0.027731,0.039002,322,1.009523
s2_m1_c00_h12_t01,3001324,nearest_demo_replay,2,1,0.000000,12,0,0,0.000000,15.954639,0.000000,2,0,0,0.000000,0,0.006480,0.010360,322,30.431255
s2_m1_c00_h12_t01,3001324,phase_retrieval,2,1,0.000000,12,0,0,0.000000,0.760969,0.000000,2,0,0,0.000000,3,0.014915,0.020087,322,0.784532
s2_m1_c00_h12_t01,3001324,full_demo_attention,2,1,0.000000,12,0,0,0.083333,0.524241,0.081527,2,0,0,0.000000,5,0.022500,0.026501,322,0.484428
s2_m1_c00_h12_t01,3001324,latent_intent,2,1,0.000000,12,1,1,1.000000,0.608065,0.476727,0,2,2,1.000000,8,0.045770,0.051168,110,0.000000
s2_m1_c00_h12_t02,3009243,language_prior,2,1,0.000000,12,0,0,0.333333,1.027035,0.261352,2,1,0,0.000000,12,0.027867,0.037768,322,1.052272
s2_m1_c00_h12_t02,3009243,nearest_demo_replay,2,1,0.000000,12,0,0,0.083333,15.377681,0.074561,2,0,0,0.000000,0,0.017817,0.024748,322,29.651854
s2_m1_c00_h12_t02,3009243,phase_retrieval,2,1,0.000000,12,0,0,0.000000,0.664557,0.000000,2,0,0,0.000000,23,0.023301,0.035126,322,0.627842
s2_m1_c00_h12_t02,3009243,full_demo_attention,2,1,0.000000,12,0,0,0.000000,1.073458,0.000000,2,0,0,0.000000,3,0.021176,0.023747,322,1.117349
s2_m1_c00_h12_t02,3009243,latent_intent,2,1,0.000000,12,1,1,1.000000,0.876028,0.449686,0,2,2,1.000000,12,0.039593,0.043297,158,0.000000
s2_m1_c00_h12_t03,3017162,language_prior,2,1,0.000000,12,0,0,0.500000,0.988048,0.428535,2,1,1,1.000000,10,0.027881,0.037796,322,1.015292
s2_m1_c00_h12_t03,3017162,nearest_demo_replay,2,1,0.000000,12,0,0,0.000000,15.912982,0.000000,2,0,0,0.000000,0,0.006876,0.009243,322,30.310606
s2_m1_c00_h12_t03,3017162,phase_retrieval,2,1,0.000000,12,0,0,0.083333,1.474665,0.082817,2,0,0,0.000000,3,0.024743,0.034807,322,1.617166
s2_m1_c00_h12_t03,3017162,full_demo_attention,2,1,0.000000,12,0,0,0.000000,0.760966,0.000000,2,0,0,0.000000,1,0.022996,0.027549,322,0.644516
s2_m1_c00_h12_t03,3017162,latent_intent,2,1,0.000000,12,1,1,1.000000,0.918804,0.482484,0,2,2,1.000000,10,0.037452,0.040830,156,0.000000
s2_m1_c00_h12_t04,3025081,language_prior,2,1,0.000000,12,0,0,0.500000,1.474440,0.420021,2,1,1,1.000000,9,0.026900,0.038431,322,1.708472
s2_m1_c00_h12_t04,3025081,nearest_demo_replay,2,1,0.000000,12,0,0,0.000000,15.839038,0.000000,2,0,0,0.000000,0,0.010956,0.013410,322,30.236934
s2_m1_c00_h12_t04,3025081,phase_retrieval,2,1,0.000000,12,0,0,0.166667,1.351989,0.154025,2,0,0,0.000000,5,0.034543,0.051157,322,1.538256
s2_m1_c00_h12_t04,3025081,full_demo_attention,2,1,0.000000,12,0,0,0.000000,1.698847,0.000000,2,0,0,0.000000,3,0.021329,0.024592,322,1.847938
s2_m1_c00_h12_t04,3025081,latent_intent,2,1,0.000000,12,1,1,1.000000,0.928596,0.468882,0,2,2,1.000000,9,0.036936,0.040958,157,0.000000
s2_m1_c00_h12_t05,3033000,language_prior,2,1,0.000000,12,0,0,0.333333,0.850239,0.273220,2,1,0,0.000000,10,0.025566,0.035891,322,0.769854
s2_m1_c00_h12_t05,3033000,nearest_demo_replay,2,1,0.000000,12,0,0,0.000000,15.818336,0.000000,2,0,0,0.000000,1,0.014444,0.021705,322,30.228463
s2_m1_c00_h12_t05,3033000,phase_retrieval,2,1,0.000000,12,0,0,0.083333,1.056363,0.078689,2,0,0,0.000000,4,0.020943,0.028446,322,1.086101
s2_m1_c00_h12_t05,3033000,full_demo_attention,2,1,0.000000,12,0,0,0.000000,1.326063,0.000000,2,0,0,0.000000,3,0.020478,0.024524,322,1.415515
s2_m1_c00_h12_t05,3033000,latent_intent,2,1,0.000000,12,1,1,1.000000,0.862818,0.446774,0,2,2,1.000000,11,0.039809,0.043729,154,0.000000
s2_m1_c18_h03_t00,3040919,language_prior,2,1,0.180000,3,0,0,0.666667,1.350394,0.563863,2,2,1,0.500000,5,0.033950,0.043322,106,1.612735
s2_m1_c18_h03_t00,3040919,nearest_demo_replay,2,1,0.180000,3,0,0,0.000000,2.683445,0.000000,2,0,0,0.000000,0,0.011098,0.016492,106,5.358954
s2_m1_c18_h03_t00,3040919,phase_retrieval,2,1,0.180000,3,0,0,0.333333,1.273483,0.314642,2,1,0,0.000000,3,0.031024,0.042468,106,1.609591
s2_m1_c18_h03_t00,3040919,full_demo_attention,2,1,0.180000,3,0,0,0.000000,1.454829,0.000000,2,0,0,0.000000,2,0.031094,0.036426,106,1.936138
s2_m1_c18_h03_t00,3040919,latent_intent,2,1,0.180000,3,1,1,1.000000,1.083414,0.442029,0,2,2,1.000000,2,0.040701,0.047694,45,0.000000
s2_m1_c18_h03_t01,3048838,language_prior,2,1,0.180000,3,0,0,0.333333,1.297110,0.299065,2,1,0,0.000000,5,0.030207,0.040857,106,1.470420
s2_m1_c18_h03_t01,3048838,nearest_demo_replay,2,1,0.180000,3,0,0,0.000000,2.634889,0.000000,2,0,0,0.000000,0,0.019319,0.027253,106,5.179697
s2_m1_c18_h03_t01,3048838,phase_retrieval,2,1,0.180000,3,0,0,0.000000,0.808607,0.000000,2,0,0,0.000000,2,0.043452,0.060924,106,0.786952
s2_m1_c18_h03_t01,3048838,full_demo_attention,2,1,0.180000,3,0,0,0.000000,0.786752,0.000000,2,0,0,0.000000,3,0.029836,0.034194,106,0.779392
s2_m1_c18_h03_t01,3048838,latent_intent,2,1,0.180000,3,1,1,1.000000,1.009237,0.420635,0,2,2,1.000000,2,0.038863,0.045649,41,0.000000
s2_m1_c18_h03_t02,3056757,language_prior,2,1,0.180000,3,0,0,0.000000,1.455336,0.000000,2,0,0,0.000000,5,0.026719,0.034692,106,1.536360
s2_m1_c18_h03_t02,3056757,nearest_demo_replay,2,1,0.180000,3,0,0,0.333333,3.173588,0.227414,2,1,0,0.000000,1,0.031270,0.044045,106,4.745812
s2_m1_c18_h03_t02,3056757,phase_retrieval,2,1,0.180000,3,0,0,0.000000,0.895932,0.000000,2,0,0,0.000000,3,0.040675,0.059011,106,0.776193
s2_m1_c18_h03_t02,3056757,full_demo_attention,2,1,0.180000,3,0,0,0.000000,0.919010,0.000000,2,0,0,0.000000,1,0.137412,0.271271,106,0.796106
s2_m1_c18_h03_t02,3056757,latent_intent,2,1,0.180000,3,1,1,1.000000,1.250049,0.349727,0,2,2,1.000000,2,0.032057,0.038925,60,0.000000
s2_m1_c18_h03_t03,3064676,language_prior,2,1,0.180000,3,0,0,0.333333,1.079398,0.311526,2,1,0,0.000000,5,0.029921,0.040305,106,0.984313
s2_m1_c18_h03_t03,3064676,nearest_demo_replay,2,1,0.180000,3,0,0,0.000000,2.402430,0.000000,2,0,0,0.000000,1,0.030440,0.041581,106,5.403893
s2_m1_c18_h03_t03,3064676,phase_retrieval,2,1,0.180000,3,0,0,0.000000,0.895025,0.000000,2,0,0,0.000000,2,0.030742,0.042459,106,0.925435
s2_m1_c18_h03_t03,3064676,full_demo_attention,2,1,0.180000,3,0,0,0.000000,0.871934,0.000000,2,0,0,0.000000,3,0.024111,0.025772,106,0.930105
s2_m1_c18_h03_t03,3064676,latent_intent,2,1,0.180000,3,1,1,1.000000,1.215775,0.435897,0,2,2,1.000000,2,0.032838,0.043404,51,0.000000
s2_m1_c18_h03_t04,3072595,language_prior,2,1,0.180000,3,0,0,0.333333,1.091069,0.283489,2,1,0,0.000000,5,0.029386,0.041958,106,1.223900
s2_m1_c18_h03_t04,3072595,nearest_demo_replay,2,1,0.180000,3,0,0,0.333333,2.259275,0.227414,2,1,0,0.000000,1,0.030550,0.041904,106,3.851265
s2_m1_c18_h03_t04,3072595,phase_retrieval,2,1,0.180000,3,0,0,0.333333,1.040615,0.295950,2,1,0,0.000000,4,0.032501,0.049822,106,1.123398
s2_m1_c18_h03_t04,3072595,full_demo_attention,2,1,0.180000,3,0,0,0.000000,0.700302,0.000000,2,0,0,0.000000,4,0.029621,0.034452,106,0.684547
s2_m1_c18_h03_t04,3072595,latent_intent,2,1,0.180000,3,1,1,1.000000,0.780406,0.372093,0,2,2,1.000000,2,0.040196,0.045527,42,0.000000
s2_m1_c18_h03_t05,3080514,language_prior,2,1,0.180000,3,0,0,0.000000,0.844258,0.000000,2,0,0,0.000000,5,0.027021,0.036709,106,0.741648
s2_m1_c18_h03_t05,3080514,nearest_demo_replay,2,1,0.180000,3,0,0,0.000000,1.663796,0.000000,2,0,0,0.000000,0,0.031377,0.043358,106,0.375183
s2_m1_c18_h03_t05,3080514,phase_retrieval,2,1,0.180000,3,0,0,0.000000,0.846041,0.000000,2,0,0,0.000000,2,0.034660,0.048344,106,0.813254
s2_m1_c18_h03_t05,3080514,full_demo_attention,2,1,0.180000,3,0,0,0.000000,0.856115,0.000000,2,0,0,0.000000,3,0.020275,0.022755,106,0.807532
s2_m1_c18_h03_t05,3080514,latent_intent,2,1,0.180000,3,1,1,1.000000,1.059578,0.352564,0,2,2,1.000000,2,0.035133,0.042418,51,0.000000
s2_m1_c18_h06_t00,3088433,language_prior,2,1,0.180000,6,0,0,0.166667,1.123730,0.124767,2,0,0,0.000000,7,0.028657,0.039133,178,1.105149
s2_m1_c18_h06_t00,3088433,nearest_demo_replay,2,1,0.180000,6,0,0,0.000000,6.714675,0.000000,2,0,0,0.000000,0,0.018512,0.026272,178,13.882318
s2_m1_c18_h06_t00,3088433,phase_retrieval,2,1,0.180000,6,0,0,0.000000,1.503161,0.000000,2,0,0,0.000000,4,0.033839,0.046179,178,1.714690
s2_m1_c18_h06_t00,3088433,full_demo_attention,2,1,0.180000,6,0,0,0.000000,1.203717,0.000000,2,0,0,0.000000,0,0.141612,0.280333,178,1.285222
s2_m1_c18_h06_t00,3088433,latent_intent,2,1,0.180000,6,1,1,1.000000,0.858283,0.438492,0,2,2,1.000000,6,0.038134,0.041787,83,0.000000
s2_m1_c18_h06_t01,3096352,language_prior,2,1,0.180000,6,0,0,0.333333,0.980268,0.287709,2,1,0,0.000000,7,0.029110,0.038189,178,1.070765
s2_m1_c18_h06_t01,3096352,nearest_demo_replay,2,1,0.180000,6,0,0,0.000000,6.718952,0.000000,2,0,0,0.000000,0,0.017412,0.023375,178,13.849397
s2_m1_c18_h06_t01,3096352,phase_retrieval,2,1,0.180000,6,0,0,0.333333,0.804749,0.283985,2,1,0,0.000000,3,0.033690,0.051709,178,0.697481
s2_m1_c18_h06_t01,3096352,full_demo_attention,2,1,0.180000,6,0,0,0.000000,0.437627,0.000000,2,0,0,0.000000,2,0.028962,0.037522,178,0.408238
s2_m1_c18_h06_t01,3096352,latent_intent,2,1,0.180000,6,1,1,1.000000,0.722394,0.442857,0,2,2,1.000000,5,0.042588,0.048139,69,0.000000
s2_m1_c18_h06_t02,3104271,language_prior,2,1,0.180000,6,0,0,0.500000,0.615697,0.427374,2,1,1,1.000000,7,0.030055,0.038255,178,0.615828
s2_m1_c18_h06_t02,3104271,nearest_demo_replay,2,1,0.180000,6,0,0,0.166667,6.486731,0.136872,2,0,0,0.000000,1,0.029323,0.043554,178,13.513889
s2_m1_c18_h06_t02,3104271,phase_retrieval,2,1,0.180000,6,0,0,0.000000,1.139371,0.000000,2,0,0,0.000000,5,0.028594,0.038912,178,1.273402
s2_m1_c18_h06_t02,3104271,full_demo_attention,2,1,0.180000,6,0,0,0.000000,1.138774,0.000000,2,0,0,0.000000,6,0.025254,0.029622,178,1.274125
s2_m1_c18_h06_t02,3104271,latent_intent,2,1,0.180000,6,1,1,1.000000,0.680062,0.453125,0,2,2,1.000000,3,0.044405,0.050212,63,0.000000
s2_m1_c18_h06_t03,3112190,language_prior,2,1,0.180000,6,0,0,0.166667,1.682040,0.109870,2,0,0,0.000000,7,0.025920,0.034640,178,1.808435
s2_m1_c18_h06_t03,3112190,nearest_demo_replay,2,1,0.180000,6,0,0,0.000000,6.598405,0.000000,2,0,0,0.000000,1,0.024527,0.035348,178,13.590590
s2_m1_c18_h06_t03,3112190,phase_retrieval,2,1,0.180000,6,0,0,0.000000,1.053504,0.000000,2,0,0,0.000000,2,0.032955,0.046089,178,0.997443
s2_m1_c18_h06_t03,3112190,full_demo_attention,2,1,0.180000,6,0,0,0.000000,0.996051,0.000000,2,0,0,0.000000,2,0.016412,0.018018,178,1.004890
s2_m1_c18_h06_t03,3112190,latent_intent,2,1,0.180000,6,1,1,1.000000,1.019683,0.438596,0,2,2,1.000000,6,0.035687,0.040985,94,0.000000
s2_m1_c18_h06_t04,3120109,language_prior,2,1,0.180000,6,0,0,0.500000,1.414673,0.433892,2,1,1,1.000000,7,0.026599,0.037454,178,1.643023
s2_m1_c18_h06_t04,3120109,nearest_demo_replay,2,1,0.180000,6,0,0,0.000000,6.692305,0.000000,2,0,0,0.000000,0,0.010224,0.016516,178,13.813007
s2_m1_c18_h06_t04,3120109,phase_retrieval,2,1,0.180000,6,0,0,0.166667,0.661007,0.162942,2,0,0,0.000000,3,0.032766,0.046951,178,0.644394
s2_m1_c18_h06_t04,3120109,full_demo_attention,2,1,0.180000,6,0,0,0.166667,0.669855,0.162011,2,0,0,0.000000,3,0.024179,0.028862,178,0.640172
s2_m1_c18_h06_t04,3120109,latent_intent,2,1,0.180000,6,1,1,1.000000,0.825388,0.455399,0,2,2,1.000000,4,0.038394,0.045348,70,0.000000
s2_m1_c18_h06_t05,3128028,language_prior,2,1,0.180000,6,0,0,0.166667,1.134692,0.126629,2,0,0,0.000000,8,0.028253,0.038750,178,1.231572
s2_m1_c18_h06_t05,3128028,nearest_demo_replay,2,1,0.180000,6,0,0,0.000000,6.777921,0.000000,2,0,0,0.000000,2,0.005318,0.008693,178,13.902825
s2_m1_c18_h06_t05,3128028,phase_retrieval,2,1,0.180000,6,0,0,0.166667,1.254090,0.157356,2,0,0,0.000000,3,0.034098,0.049292,178,1.459217
s2_m1_c18_h06_t05,3128028,full_demo_attention,2,1,0.180000,6,0,0,0.166667,1.288718,0.157356,2,0,0,0.000000,4,0.025755,0.034848,178,1.457481
s2_m1_c18_h06_t05,3128028,latent_intent,2,1,0.180000,6,1,1,1.000000,0.804911,0.444444,0,2,2,1.000000,5,0.040340,0.045756,74,0.000000
s2_m1_c18_h09_t00,3135947,language_prior,2,1,0.180000,9,0,0,0.222222,0.962669,0.191235,2,0,0,0.000000,9,0.026358,0.035826,250,0.977154
s2_m1_c18_h09_t00,3135947,nearest_demo_replay,2,1,0.180000,9,0,0,0.000000,11.199783,0.000000,2,0,0,0.000000,2,0.014209,0.017363,250,22.019166
s2_m1_c18_h09_t00,3135947,phase_retrieval,2,1,0.180000,9,0,0,0.000000,0.471195,0.000000,2,0,0,0.000000,2,0.037137,0.058485,250,0.399787
s2_m1_c18_h09_t00,3135947,full_demo_attention,2,1,0.180000,9,0,0,0.000000,0.484869,0.000000,2,0,0,0.000000,3,0.023332,0.028159,250,0.392256
s2_m1_c18_h09_t00,3135947,latent_intent,2,1,0.180000,9,1,1,1.000000,0.720276,0.402930,0,2,2,1.000000,5,0.042635,0.048108,90,0.000000
s2_m1_c18_h09_t01,3143866,language_prior,2,1,0.180000,9,0,0,0.333333,1.006458,0.271359,2,1,0,0.000000,8,0.027886,0.038871,250,0.839144
s2_m1_c18_h09_t01,3143866,nearest_demo_replay,2,1,0.180000,9,0,0,0.111111,10.912688,0.096503,2,0,0,0.000000,0,0.016013,0.023251,250,21.504067
s2_m1_c18_h09_t01,3143866,phase_retrieval,2,1,0.180000,9,0,0,0.000000,0.863687,0.000000,2,0,0,0.000000,2,0.025501,0.035622,250,0.815857
s2_m1_c18_h09_t01,3143866,full_demo_attention,2,1,0.180000,9,0,0,0.000000,1.049444,0.000000,2,0,0,0.000000,3,0.020591,0.025250,250,1.067228
s2_m1_c18_h09_t01,3143866,latent_intent,2,1,0.180000,9,1,1,1.000000,1.093663,0.414286,0,2,2,1.000000,8,0.034733,0.038827,139,0.000000
s2_m1_c18_h09_t02,3151785,language_prior,2,1,0.180000,9,0,0,0.444444,0.886470,0.386897,2,1,0,0.000000,7,0.026117,0.036499,250,0.823801
s2_m1_c18_h09_t02,3151785,nearest_demo_replay,2,1,0.180000,9,0,0,0.000000,11.273770,0.000000,2,0,0,0.000000,0,0.001428,0.000891,250,22.121197
s2_m1_c18_h09_t02,3151785,phase_retrieval,2,1,0.180000,9,0,0,0.111111,1.014609,0.109340,2,0,0,0.000000,4,0.025464,0.036885,250,0.831344
s2_m1_c18_h09_t02,3151785,full_demo_attention,2,1,0.180000,9,0,0,0.111111,1.655561,0.109340,2,0,0,0.000000,4,0.021077,0.024478,250,1.822678
s2_m1_c18_h09_t02,3151785,latent_intent,2,1,0.180000,9,1,1,1.000000,0.972089,0.481481,0,2,2,1.000000,7,0.035593,0.039460,125,0.000000
s2_m1_c18_h09_t03,3159704,language_prior,2,1,0.180000,9,0,0,0.222222,0.862054,0.203187,2,0,0,0.000000,8,0.024847,0.034405,250,0.768020
s2_m1_c18_h09_t03,3159704,nearest_demo_replay,2,1,0.180000,9,0,0,0.000000,11.294051,0.000000,2,0,0,0.000000,0,0.004302,0.007072,250,22.152586
s2_m1_c18_h09_t03,3159704,phase_retrieval,2,1,0.180000,9,0,0,0.222222,0.947548,0.203187,2,0,0,0.000000,3,0.015485,0.022465,250,0.925543
s2_m1_c18_h09_t03,3159704,full_demo_attention,2,1,0.180000,9,0,0,0.111111,1.277359,0.108455,2,0,0,0.000000,2,0.024820,0.031796,250,1.394951
s2_m1_c18_h09_t03,3159704,latent_intent,2,1,0.180000,9,1,1,1.000000,0.817236,0.501048,0,2,2,1.000000,7,0.040816,0.044755,105,0.000000
s2_m1_c18_h09_t04,3167623,language_prior,2,1,0.180000,9,0,0,0.333333,0.837314,0.273130,2,1,0,0.000000,9,0.027857,0.038850,250,0.667848
s2_m1_c18_h09_t04,3167623,nearest_demo_replay,2,1,0.180000,9,0,0,0.000000,11.303825,0.000000,2,0,0,0.000000,0,0.014393,0.020770,250,22.084000
s2_m1_c18_h09_t04,3167623,phase_retrieval,2,1,0.180000,9,0,0,0.000000,1.087794,0.000000,2,0,0,0.000000,4,0.040248,0.056704,250,1.092825
s2_m1_c18_h09_t04,3167623,full_demo_attention,2,1,0.180000,9,0,0,0.000000,1.097652,0.000000,2,0,0,0.000000,4,0.022779,0.026862,250,1.083594
s2_m1_c18_h09_t04,3167623,latent_intent,2,1,0.180000,9,1,1,1.000000,1.059619,0.446809,0,2,2,1.000000,8,0.036206,0.040839,140,0.000000
s2_m1_c18_h09_t05,3175542,language_prior,2,1,0.180000,9,0,0,0.444444,0.802934,0.402390,2,1,1,1.000000,9,0.027292,0.038821,250,0.811748
s2_m1_c18_h09_t05,3175542,nearest_demo_replay,2,1,0.180000,9,0,0,0.000000,11.271932,0.000000,2,0,0,0.000000,0,0.005560,0.008500,250,22.117226
s2_m1_c18_h09_t05,3175542,phase_retrieval,2,1,0.180000,9,0,0,0.111111,1.160745,0.110226,2,0,0,0.000000,3,0.037509,0.056267,250,1.244569
s2_m1_c18_h09_t05,3175542,full_demo_attention,2,1,0.180000,9,0,0,0.111111,1.039930,0.110226,2,0,0,0.000000,4,0.029633,0.046696,250,1.087292
s2_m1_c18_h09_t05,3175542,latent_intent,2,1,0.180000,9,1,1,1.000000,0.767021,0.491111,0,2,2,1.000000,9,0.040117,0.043339,99,0.000000
s2_m1_c18_h12_t00,3183461,language_prior,2,1,0.180000,12,0,0,0.500000,1.073007,0.416925,2,1,1,1.000000,10,0.026409,0.036974,322,1.109062
s2_m1_c18_h12_t00,3183461,nearest_demo_replay,2,1,0.180000,12,0,0,0.000000,15.947525,0.000000,2,0,0,0.000000,0,0.002205,0.003669,322,30.376694
s2_m1_c18_h12_t00,3183461,phase_retrieval,2,1,0.180000,12,0,0,0.000000,1.464460,0.000000,2,0,0,0.000000,3,0.023494,0.031712,322,1.552765
s2_m1_c18_h12_t00,3183461,full_demo_attention,2,1,0.180000,12,0,0,0.000000,1.080818,0.000000,2,0,0,0.000000,1,0.021878,0.027805,322,1.089775
s2_m1_c18_h12_t00,3183461,latent_intent,2,1,0.180000,12,1,1,1.000000,0.965916,0.482430,0,2,2,1.000000,7,0.035849,0.040830,165,0.000000
s2_m1_c18_h12_t01,3191380,language_prior,2,1,0.180000,12,0,0,0.166667,1.150064,0.125903,2,0,0,0.000000,10,0.026980,0.037272,322,1.006404
s2_m1_c18_h12_t01,3191380,nearest_demo_replay,2,1,0.180000,12,0,0,0.000000,15.759697,0.000000,2,0,0,0.000000,1,0.011118,0.014386,322,30.135366
s2_m1_c18_h12_t01,3191380,phase_retrieval,2,1,0.180000,12,0,0,0.000000,1.228615,0.000000,2,0,0,0.000000,3,0.036377,0.053901,322,1.317887
s2_m1_c18_h12_t01,3191380,full_demo_attention,2,1,0.180000,12,0,0,0.000000,1.955501,0.000000,2,0,0,0.000000,3,0.022121,0.026251,322,2.131267
s2_m1_c18_h12_t01,3191380,latent_intent,2,1,0.180000,12,1,1,1.000000,0.970488,0.421657,0,2,2,1.000000,9,0.037759,0.042445,166,0.000000
s2_m1_c18_h12_t02,3199299,language_prior,2,1,0.180000,12,0,0,0.333333,1.030374,0.300826,2,1,0,0.000000,11,0.028551,0.038131,322,1.076665
s2_m1_c18_h12_t02,3199299,nearest_demo_replay,2,1,0.180000,12,0,0,0.000000,15.311750,0.000000,2,0,0,0.000000,1,0.011994,0.014504,322,29.559654
s2_m1_c18_h12_t02,3199299,phase_retrieval,2,1,0.180000,12,0,0,0.083333,0.567057,0.082043,2,0,0,0.000000,8,0.037040,0.057252,322,0.466957
s2_m1_c18_h12_t02,3199299,full_demo_attention,2,1,0.180000,12,0,0,0.000000,0.924795,0.000000,2,0,0,0.000000,3,0.022032,0.028581,322,0.964186
s2_m1_c18_h12_t02,3199299,latent_intent,2,1,0.180000,12,1,1,1.000000,0.736164,0.477099,0,2,2,1.000000,12,0.042507,0.045586,130,0.000000
s2_m1_c18_h12_t03,3207218,language_prior,2,1,0.180000,12,0,0,0.250000,1.176714,0.208978,2,0,0,0.000000,10,0.025736,0.036302,322,1.013898
s2_m1_c18_h12_t03,3207218,nearest_demo_replay,2,1,0.180000,12,0,0,0.000000,15.941128,0.000000,2,0,0,0.000000,1,0.013269,0.018779,322,30.443876
s2_m1_c18_h12_t03,3207218,phase_retrieval,2,1,0.180000,12,0,0,0.083333,1.637155,0.067595,2,0,0,0.000000,2,0.024630,0.035709,322,1.740085
s2_m1_c18_h12_t03,3207218,full_demo_attention,2,1,0.180000,12,0,0,0.000000,1.041438,0.000000,2,0,0,0.000000,2,0.018252,0.018608,322,1.081979
s2_m1_c18_h12_t03,3207218,latent_intent,2,1,0.180000,12,1,1,1.000000,1.152869,0.457711,0,2,2,1.000000,11,0.037277,0.040660,200,0.000000
s2_m1_c18_h12_t04,3215137,language_prior,2,1,0.180000,12,0,0,0.166667,1.457074,0.137255,2,0,0,0.000000,11,0.028306,0.040333,322,1.561290
s2_m1_c18_h12_t04,3215137,nearest_demo_replay,2,1,0.180000,12,0,0,0.000000,15.940155,0.000000,2,0,0,0.000000,0,0.013079,0.018292,322,30.365446
s2_m1_c18_h12_t04,3215137,phase_retrieval,2,1,0.180000,12,0,0,0.000000,1.446815,0.000000,2,0,0,0.000000,3,0.029515,0.042933,322,1.575765
