policy,episode,goal,policy_goal,refresh_every_steps,success,steps,settled_at,final_dist,min_dist,min_obstacle_margin,collision,mean_jerk
direct_shuffled_language,182,2,3,1,0.0,34.0,34.0,0.6980388164520264,0.44947776198387146,-0.2129168425500393,1.0,0.006543857045471668
direct_shuffled_language,183,3,0,1,0.0,34.0,34.0,1.1879394054412842,0.6065680980682373,0.0720958161354065,0.0,0.009321167133748531
direct_shuffled_language,184,0,1,1,0.0,34.0,34.0,0.6721855998039246,0.4806644916534424,-0.19813260331749916,1.0,0.0073493835516273975
direct_shuffled_language,185,1,2,1,0.0,34.0,34.0,0.9667768478393555,0.6183319687843323,0.10860142588615418,0.0,0.027173221111297607
direct_shuffled_language,186,2,3,1,0.0,34.0,34.0,0.7852701544761658,0.4209814965724945,-0.20792245015501976,1.0,0.007209643255919218
direct_shuffled_language,187,3,0,1,0.0,34.0,34.0,1.0679446458816528,0.6333847641944885,0.048126612901687627,0.0,0.015113694593310356
direct_shuffled_language,188,0,1,1,0.0,34.0,34.0,0.6882959604263306,0.5257778167724609,-0.1825966154038906,1.0,0.009901297278702259
direct_shuffled_language,189,1,2,1,0.0,34.0,34.0,0.9547390937805176,0.6891420483589172,0.18403584241867066,0.0,0.021574946120381355
direct_shuffled_language,190,2,3,1,0.0,34.0,34.0,0.6933786869049072,0.49008631706237793,-0.17357516556978225,1.0,0.007784695364534855
direct_shuffled_language,191,3,0,1,0.0,34.0,34.0,1.1879394054412842,0.6989630460739136,0.05727822065353394,0.0,0.015892624855041504
direct_shuffled_language,192,0,1,1,0.0,34.0,34.0,0.6518779397010803,0.5167900323867798,-0.18951427087187767,1.0,0.010462021455168724
direct_shuffled_language,193,1,2,1,0.0,34.0,34.0,0.9062966704368591,0.67536461353302,0.13718197226524353,0.0,0.016443751752376556
direct_shuffled_language,194,2,3,1,0.0,34.0,34.0,0.7109583616256714,0.5107641816139221,-0.17273149907588958,1.0,0.008945240639150143
direct_shuffled_language,195,3,0,1,0.0,34.0,34.0,1.1879394054412842,0.6237533688545227,0.020914171934127812,0.0,0.011509780772030354
direct_shuffled_language,196,0,1,1,0.0,34.0,34.0,0.6516932249069214,0.44162479043006897,-0.22614420101046562,1.0,0.00883937906473875
direct_shuffled_language,197,1,2,1,0.0,34.0,34.0,0.9193022847175598,0.589623212814331,0.10848325967788697,0.0,0.02161388471722603
direct_shuffled_language,198,2,3,1,0.0,34.0,34.0,0.8143888115882874,0.42430487275123596,-0.2337504931539297,1.0,0.006373969838023186
direct_shuffled_language,199,3,0,1,0.0,34.0,34.0,1.1425108909606934,0.6324949264526367,0.029550199508666997,0.0,0.01357724517583847
