method,trial,seed,duration,final_error,final_goal,final_x,max_abs_jerk,mean_abs_error,path_effort,rms_accel,rms_jerk,rms_vel_jump,settle_time,success,tail_mean_abs_error,within_tol_frac
prefix_conditioned,10,1018,17.979999999999706,0.8808595564892698,9.391648175422947,8.510788618933677,442.8454874475421,3.3722018037074393,53.91205123793433,3.954683875814498,26.352229130002954,0.08688973560224843,nan,0.0,2.528643351357996,0.027777777777777776
prefix_conditioned,11,1019,17.979999999999706,0.7705279193259926,9.391648175422947,8.621120256096955,404.59969217786875,3.466916067254963,51.933760975232815,3.8809554095478496,25.524614631859507,0.08606603969023376,nan,0.0,2.5228517496201595,0.023333333333333334
prefix_conditioned,12,1020,17.979999999999706,1.3554588578824713,9.391648175422947,8.036189317540476,440.59412628444807,3.4096895464729298,50.21281528297619,3.88552390985458,25.858804208447495,0.08345487435967325,nan,0.0,2.4838033218575943,0.01
prefix_conditioned,13,1021,17.979999999999706,1.5603894140808299,9.391648175422947,7.831258761342117,444.06273190006243,3.7382221386448684,55.52766327112502,4.037772522143787,26.63303965401846,0.08716355628606648,12.299999999999827,1.0,2.813424222889243,0.02666666666666667
prefix_conditioned,14,1022,17.979999999999706,1.0191002343501552,9.391648175422947,8.372547941072792,442.4969271210385,3.4354381568594725,52.01828598080395,3.886755751123391,25.927110376891722,0.08489439559707686,nan,0.0,2.625631576839564,0.0077777777777777776
prefix_conditioned,15,1023,17.979999999999706,1.1309944755748855,9.391648175422947,8.260653699848062,426.6719005629191,3.2381474382199764,50.38439484356202,3.814816400942684,25.644085316337627,0.08372207379139841,nan,0.0,2.428046538335319,0.02
prefix_conditioned,16,1024,17.979999999999706,0.8469037386971614,9.391648175422947,8.544744436725786,424.40075656009606,3.412055881232384,55.026461911419474,3.9756766998705744,26.510299336960333,0.08715489531091077,nan,0.0,2.7405455901656186,0.01
prefix_conditioned,17,1025,17.979999999999706,1.465209739646232,9.391648175422947,7.926438435776715,419.19525344286683,3.289254053384499,50.80916818244776,3.8325123129273635,25.38354121242678,0.0832126008312944,12.279999999999827,1.0,2.514331064453916,0.03222222222222222
prefix_conditioned,18,1026,17.979999999999706,1.9500902862499085,9.391648175422947,7.441557889173039,428.6140611942108,3.440712400531807,51.49345356791865,3.851706737496466,25.58202092855597,0.08281325241342684,nan,0.0,2.7389424082287475,0.01
prefix_conditioned,19,1027,17.979999999999706,1.4406991963413835,9.391648175422947,7.950948979081564,420.19920464030236,3.432119410606063,53.860029271151305,3.9796474426678117,26.305093027723522,0.0871809968113353,nan,0.0,2.5349369618840147,0.008888888888888889
